fold,phase,population,row_type,model,master_seed,member,status,accepted,f1,fn,fp,negative,positive,precision,recall,rejected,rows,tn,tp,coverage,score_scope,support,log_loss,brier,roc_auc,average_precision,undefined_reasons,selected_threshold,selection_available,decision_unavailable_reason,probability_available,acceptance_available,selected_decision_metrics,details,correlation,mean_absolute_difference,reason,fit_id,requested_fit_id,reused,training_support,fit_contract_sha256,model_sha256,fit_seconds,iterations,member_score_note
2023Q2,inner,0.0005,member_diversity,sequential_0,0,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09387394431115036,0.12309429140345114,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,sequential_0,0,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07490817290646068,0.12206978947942906,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,sequential_0,0,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5356494047818325,0.11379483045102287,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,sequential_1,1,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016698818652911722,0.1137976335425692,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,sequential_1,1,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20350432071456498,0.08882111342495466,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,sequential_1,1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36344731872848857,0.08436624761973321,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,uniform_0,0,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03010347178556533,0.11152383786789781,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,uniform_0,0,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14483972708136023,0.1022509049818152,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,uniform_0,0,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3025256019451244,0.09320609420226866,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,uniform_1,1,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567022397368242,0.0786925646126361,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,uniform_1,1,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08335822355519201,0.09839248833724794,,,,,,,,,,
2023Q2,inner,0.0005,member_diversity,uniform_1,1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1516369765818041,0.10825353198440499,,,,,,,,,,
2023Q2,inner,0.0005,fit_slot,full,,,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:full,,False,"{""negative"": 21054, ""positive"": 7933, ""rows"": 28987}",2844db42687aa0b3874b730ec9de3e7a0aae1f3f7d9a04b8dbf0362a8bdabe91,69bfd697e434746d5667553a72fb4afebffd43ace316d738175686d00b186eb2,0.04726,[22],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,sequential_0,0,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:sequential_0:0,,False,"{""negative"": 341, ""positive"": 171, ""rows"": 512}",8f89847e1717d18e4f810ec5c6f62844bbc06b5f9c3bd3aa3d289be7ed760cd8,e714c4ce447b7fa4ac1cd6a88d66363a7dc291b8f757e9b71e0eb1ed935ff19d,0.019443,[27],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,sequential_0,0,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:sequential_0:1,,False,"{""negative"": 370, ""positive"": 142, ""rows"": 512}",61ac3491c7cdd5525c244c2b0139b49ea9109cb09f4ca2a3dbeee3b86a00bb2e,0504f0befebb6cbf30f1d224442da0d5b90c3dcb692b1a46a5e2d0563cf52ebc,0.022066,[28],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,sequential_0,0,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:sequential_0:2,,False,"{""negative"": 376, ""positive"": 136, ""rows"": 512}",79bbf79b3720342d221671c736181af0a271ba78af24033739a01f4a7dbec8d3,4776fac4f1b28736a38d3d4fad4b713899ef33b4f11f836db18ced1d698a2d0a,0.020397,[28],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,sequential_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:sequential_1:0,,False,"{""negative"": 374, ""positive"": 138, ""rows"": 512}",4f86d4e1e812a01e5f4ad028bc20c420d0c69afebc7f67129ec0935fcbd4f5a4,077b1a832c4c0fbfbbed386bac964a0e2543544b1380a3958b11bd4f032c4193,0.020733,[29],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,sequential_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:sequential_1:1,,False,"{""negative"": 368, ""positive"": 144, ""rows"": 512}",047d89f5c30a2958501106ac56bc07c41fbb67fb2d8cf921352de21fae1559b9,a1fa49cd3532aa5040127ab21aa8021343302145c1afaaa4e9857a5db83fcdb1,0.023365,[37],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,sequential_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:sequential_1:2,,False,"{""negative"": 377, ""positive"": 135, ""rows"": 512}",f98c5216bb15f03369d213c5a379861e0a7063b1ad8d365c413d9c0115b2a79f,f9b18d7775cea9f318fdb5994ce802348ff73b3266a75838623cfbb08c1eb489,0.020217,[28],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,uniform_0,0,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:uniform_0:0,,False,"{""negative"": 378, ""positive"": 134, ""rows"": 512}",e466f472258d7d97105d45d7cd441eb656adcbe9ca56b6b8d07230dc1ce336a5,6be15fe6485e8e727989f9449ae9dc9b23cddab6f44eed49274030ad7036d612,0.021518,[37],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,uniform_0,0,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:uniform_0:1,,False,"{""negative"": 363, ""positive"": 149, ""rows"": 512}",320b421a17cceafa2dcf0340b46d59e980ab921f7a001958851995496637ae81,f27cc051aed1cbf2d46a506256a078dbed536803d61ff9d8263b5b3c1677bd4f,0.021161,[31],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,uniform_0,0,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:uniform_0:2,,False,"{""negative"": 377, ""positive"": 135, ""rows"": 512}",0ebb8933f8ceae9a32468858f689f6bc323c486930ea94a5a86c6958d542b1a7,6eedbf7a10ddec2837969ae6f26053427382947bc7d5abf3f46e38ac16103c17,0.020591,[36],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,uniform_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:uniform_1:0,,False,"{""negative"": 363, ""positive"": 149, ""rows"": 512}",8691232567145061cae66e40f801b4774648011f3101248f4d91bd4e32fe9adf,c6d244e282aa4d3286a771addef0043ae8b408292ef54dbdfafd305c807cfd2e,0.019592,[34],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,uniform_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:uniform_1:1,,False,"{""negative"": 361, ""positive"": 151, ""rows"": 512}",9d854dfe7785a87cc2630622f26122b4a203a97f42dcd1e33a5d2e9a600a70f4,538138da4dce4d86ec253bede3bc3fb3a1ee6b541bc03d9f800b4174b0dc4341,0.019765,[30],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.0005,fit_slot,uniform_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:inner:0.0005:uniform_1:2,,False,"{""negative"": 371, ""positive"": 141, ""rows"": 512}",ddc4b810fff90f8a1c4ebdaf2478279c99843135fb80ff42d62fcaf1c7ee660e,b23c97795b3bd672f92e5a8563e3cd4808969df02b77f0eb22a7ae49a6fdd9b7,0.019893,[33],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,inner,0.001,primary,primary_unfiltered,,,available,1280,0.4294478527607362,0,930,930,350,0.2734375,1.0,0,1280,0,350,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,inner,0.001,model,full,,,available,199,,,,,,,,1095,,,,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",conclusive_metric_rows,"{""negative"": 930, ""positive"": 350, ""rows"": 1280}",0.5871618446453758,0.19887594910192463,0.5251705069124424,0.28845575160143255,"{""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,1294,1294,"{""accepted"": 198, ""f1"": 0.2116788321167883, ""fn"": 292, ""fp"": 140, ""negative"": 930, ""positive"": 350, ""precision"": 0.29292929292929293, ""recall"": 0.1657142857142857, ""rejected"": 1082, ""rows"": 1280, ""tn"": 790, ""tp"": 58}",,,,,,,,,,,,,
2023Q2,inner,0.001,model,sequential_0,0,,available,309,,,,,,,,985,,,,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",conclusive_metric_rows,"{""negative"": 930, ""positive"": 350, ""rows"": 1280}",0.6001668484582189,0.2037438829609247,0.4867004608294931,0.27015041280924057,{},0.3,True,,1294,1294,"{""accepted"": 307, ""f1"": 0.2496194824961948, ""fn"": 268, ""fp"": 225, ""negative"": 930, ""positive"": 350, ""precision"": 0.2671009771986971, ""recall"": 0.2342857142857143, ""rejected"": 973, ""rows"": 1280, ""tn"": 705, ""tp"": 82}",,,,,,,,,,,,,
2023Q2,inner,0.001,model,sequential_1,1,,available,355,,,,,,,,939,,,,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",conclusive_metric_rows,"{""negative"": 930, ""positive"": 350, ""rows"": 1280}",0.5920211791720402,0.2004605154546649,0.5076190476190476,0.2994010931932397,"{""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,1294,1294,"{""accepted"": 352, ""f1"": 0.30484330484330485, ""fn"": 243, ""fp"": 245, ""negative"": 930, ""positive"": 350, ""precision"": 0.3039772727272727, ""recall"": 0.3057142857142857, ""rejected"": 928, ""rows"": 1280, ""tn"": 685, ""tp"": 107}",,,,,,,,,,,,,
2023Q2,inner,0.001,model,uniform_0,0,,available,515,,,,,,,,779,,,,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",conclusive_metric_rows,"{""negative"": 930, ""positive"": 350, ""rows"": 1280}",0.5964804126119037,0.20266526213968863,0.5249093701996927,0.2910549234984112,{},0.3,True,,1294,1294,"{""accepted"": 513, ""f1"": 0.3499420625724218, ""fn"": 199, ""fp"": 362, ""negative"": 930, ""positive"": 350, ""precision"": 0.29434697855750486, ""recall"": 0.43142857142857144, ""rejected"": 767, ""rows"": 1280, ""tn"": 568, ""tp"": 151}",,,,,,,,,,,,,
2023Q2,inner,0.001,model,uniform_1,1,,available,349,,,,,,,,945,,,,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",conclusive_metric_rows,"{""negative"": 930, ""positive"": 350, ""rows"": 1280}",0.6039573332066569,0.20470969496934138,0.48530568356374815,0.2677111058882565,{},0.3,True,,1294,1294,"{""accepted"": 348, ""f1"": 0.25787965616045844, ""fn"": 260, ""fp"": 258, ""negative"": 930, ""positive"": 350, ""precision"": 0.25862068965517243, ""recall"": 0.2571428571428571, ""rejected"": 932, ""rows"": 1280, ""tn"": 672, ""tp"": 90}",,,,,,,,,,,,,
2023Q2,inner,0.001,model,weighted_constant,,,available,0,,,,,,,,1294,,,,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",conclusive_metric_rows,"{""negative"": 930, ""positive"": 350, ""rows"": 1280}",0.5869657914047444,0.1987935372257095,0.5,0.2734375,"{""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.5,True,,1294,1294,"{""accepted"": 0, ""f1"": 0.0, ""fn"": 350, ""fp"": 0, ""negative"": 930, ""positive"": 350, ""precision"": null, ""recall"": 0.0, ""rejected"": 1280, ""rows"": 1280, ""tn"": 930, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,inner,0.001,model,weighted_logistic,,,available,171,,,,,,,,1123,,,,"{""all_outcomes"": {""ambiguous"": 51, ""causally_ineligible"": 21974, ""censored"": 460, ""no_primary_signal"": 11614, ""stop_loss"": 33416, ""take_profit"": 12801, ""timeout"": 23}, ""causal_eligible"": 1294, ""causal_reasons"": {"""": 47037, ""insufficient_history"": 33302}, ""eligible_outcomes"": {""ambiguous"": 2, ""censored"": 12, ""stop_loss"": 929, ""take_profit"": 350, ""timeout"": 1}, ""metric_rows"": 1280, ""openings"": 80339, ""primary_accepted"": 1294, ""primary_event"": 1765, ""primary_reasons"": {""no_momentum"": 399, ""primary_history"": 11215, ""signal"": 68725}, ""primary_signals"": 68725}",conclusive_metric_rows,"{""negative"": 930, ""positive"": 350, ""rows"": 1280}",0.593564123864686,0.20108974759965298,0.49252534562211975,0.26891674744085364,"{""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,1294,1294,"{""accepted"": 171, ""f1"": 0.1689059500959693, ""fn"": 306, ""fp"": 127, ""negative"": 930, ""positive"": 350, ""precision"": 0.2573099415204678, ""recall"": 0.12571428571428572, ""rejected"": 1109, ""rows"": 1280, ""tn"": 803, ""tp"": 44}",,,,,,,,,,,,,
2023Q2,inner,0.001,paired_sensitivity,sequential_0_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.005322047549568434, ""delete_week_min"": 0.004150465035405574, ""delta"": 0.004867933859000089}, ""log_loss"": {""delete_week_max"": 0.01432964849132477, ""delete_week_min"": 0.010780718398684873, ""delta"": 0.013005003812843113}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 1, ""positive"": 0, ""rows"": 1, ""week_start_epoch"": 1672012800}, {""negative"": 136, ""positive"": 68, ""rows"": 204, ""week_start_epoch"": 1672617600}, {""negative"": 159, ""positive"": 42, ""rows"": 201, ""week_start_epoch"": 1673222400}, {""negative"": 146, ""positive"": 56, ""rows"": 202, ""week_start_epoch"": 1673827200}, {""negative"": 104, ""positive"": 37, ""rows"": 141, ""week_start_epoch"": 1674432000}, {""negative"": 129, ""positive"": 55, ""rows"": 184, ""week_start_epoch"": 1675036800}, {""negative"": 122, ""positive"": 48, ""rows"": 170, ""week_start_epoch"": 1675641600}, {""negative"": 133, ""positive"": 44, ""rows"": 177, ""week_start_epoch"": 1676246400}], ""weeks"": 8}",,,,,,,,,,,,
2023Q2,inner,0.001,paired_sensitivity,sequential_0_minus_uniform_0,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.002353526980625267, ""delete_week_min"": -0.0005993753434457939, ""delta"": 0.0010786208212361407}, ""log_loss"": {""delete_week_max"": 0.0065577677894511546, ""delete_week_min"": -0.0009065247676891764, ""delta"": 0.0036864358463153486}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 1, ""positive"": 0, ""rows"": 1, ""week_start_epoch"": 1672012800}, {""negative"": 136, ""positive"": 68, ""rows"": 204, ""week_start_epoch"": 1672617600}, {""negative"": 159, ""positive"": 42, ""rows"": 201, ""week_start_epoch"": 1673222400}, {""negative"": 146, ""positive"": 56, ""rows"": 202, ""week_start_epoch"": 1673827200}, {""negative"": 104, ""positive"": 37, ""rows"": 141, ""week_start_epoch"": 1674432000}, {""negative"": 129, ""positive"": 55, ""rows"": 184, ""week_start_epoch"": 1675036800}, {""negative"": 122, ""positive"": 48, ""rows"": 170, ""week_start_epoch"": 1675641600}, {""negative"": 133, ""positive"": 44, ""rows"": 177, ""week_start_epoch"": 1676246400}], ""weeks"": 8}",,,,,,,,,,,,
2023Q2,inner,0.001,paired_sensitivity,sequential_0_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.005958393390873568, ""delete_week_min"": 0.003954636775846004, ""delta"": 0.004950345735215236}, ""log_loss"": {""delete_week_max"": 0.0158063664352378, ""delete_week_min"": 0.010721353096415911, ""delta"": 0.013201057053474458}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 1, ""positive"": 0, ""rows"": 1, ""week_start_epoch"": 1672012800}, {""negative"": 136, ""positive"": 68, ""rows"": 204, ""week_start_epoch"": 1672617600}, {""negative"": 159, ""positive"": 42, ""rows"": 201, ""week_start_epoch"": 1673222400}, {""negative"": 146, ""positive"": 56, ""rows"": 202, ""week_start_epoch"": 1673827200}, {""negative"": 104, ""positive"": 37, ""rows"": 141, ""week_start_epoch"": 1674432000}, {""negative"": 129, ""positive"": 55, ""rows"": 184, ""week_start_epoch"": 1675036800}, {""negative"": 122, ""positive"": 48, ""rows"": 170, ""week_start_epoch"": 1675641600}, {""negative"": 133, ""positive"": 44, ""rows"": 177, ""week_start_epoch"": 1676246400}], ""weeks"": 8}",,,,,,,,,,,,
